day,side,qty,entry_ts,entry_px,exit_ts,exit_px,stop_px,pnl,reason_in,reason_out
2022-06-10,-1,3,2022-06-10 09:30:00-05:00,390.28999999999996,2022-06-10 14:52:00-05:00,391.20500000000004,395.98,-27.45,short: close 390.33 < lower 392.51,flatten
2022-06-13,-1,3,2022-06-13 09:30:00-05:00,377.145,2022-06-13 14:52:00-05:00,373.435,383.14,111.3,short: close 377.18 < lower 377.41,flatten
2022-06-16,-1,3,2022-06-16 09:00:00-05:00,368.765,2022-06-16 14:52:00-05:00,365.195,374.44,107.1,short: close 368.82 < lower 369.16,flatten
2022-06-17,1,9,2022-06-17 09:00:00-05:00,368.45500000000004,2022-06-17 09:15:00-05:00,366.495,366.54,-176.4,long: close 368.39 > upper 368.13,stop
2022-06-21,1,4,2022-06-21 09:00:00-05:00,374.885,2022-06-21 14:52:00-05:00,375.48499999999996,370.64,24.0,long: close 374.83 > upper 373.11,flatten
2022-06-24,1,6,2022-06-24 09:00:00-05:00,383.875,2022-06-24 14:52:00-05:00,388.905,380.78000000000003,301.8,long: close 383.79 > upper 382.86,flatten
2022-06-27,-1,9,2022-06-27 09:00:00-05:00,388.085,2022-06-27 09:50:00-05:00,390.245,390.2,-194.4,short: close 388.10 < lower 388.43,stop
2022-06-28,-1,5,2022-06-28 10:30:00-05:00,385.72499999999997,2022-06-28 14:52:00-05:00,381.0049,389.0,236.0,short: close 385.77 < lower 386.16,flatten
2022-06-30,-1,5,2022-06-30 09:00:00-05:00,373.315,2022-06-30 10:26:00-05:00,377.105,377.06,-189.5,short: close 373.34 < lower 374.57,stop
2022-07-05,-1,4,2022-07-05 09:00:00-05:00,373.78499999999997,2022-07-05 13:22:00-05:00,378.305,378.26,-180.8,short: close 373.89 < lower 374.07,stop
2022-07-07,1,6,2022-07-07 09:00:00-05:00,387.435,2022-07-07 14:52:00-05:00,388.885,384.62,87.0,long: close 387.38 > upper 387.04,flatten
2022-07-14,-1,4,2022-07-14 09:30:00-05:00,371.935,2022-07-14 13:03:00-05:00,376.125,376.08,-167.6,short: close 371.97 < lower 372.13,stop
2022-07-19,1,5,2022-07-19 09:30:00-05:00,388.105,2022-07-19 14:52:00-05:00,392.255,384.78000000000003,207.5,long: close 388.06 > upper 387.36,flatten
2022-07-20,1,11,2022-07-20 10:00:00-05:00,395.995,2022-07-20 11:44:00-05:00,394.335,394.38,-182.6,long: close 395.95 > upper 393.95,stop
2022-07-20,1,9,2022-07-20 12:00:00-05:00,394.725,2022-07-20 12:10:00-05:00,392.735,392.78000000000003,-179.1,long: close 394.69 > upper 394.27,stop
2022-07-21,-1,10,2022-07-21 09:30:00-05:00,392.055,2022-07-21 09:56:00-05:00,393.88500000000005,393.84000000000003,-183.0,short: close 392.07 < lower 392.68,stop
2022-07-21,1,8,2022-07-21 11:30:00-05:00,397.39500000000004,2022-07-21 14:52:00-05:00,398.15,395.19,60.4,long: close 397.35 > upper 396.68,flatten
2022-07-22,-1,10,2022-07-22 10:30:00-05:00,396.675,2022-07-22 14:52:00-05:00,394.40500000000003,398.56,227.0,short: close 396.72 < lower 396.97,flatten
2022-07-26,-1,7,2022-07-26 10:30:00-05:00,391.315,2022-07-26 14:52:00-05:00,390.70500000000004,393.98,42.7,short: close 391.36 < lower 392.04,flatten
2022-07-27,1,5,2022-07-27 10:00:00-05:00,396.185,2022-07-27 14:52:00-05:00,401.375,392.84000000000003,259.5,long: close 396.12 > upper 395.99,flatten
2022-07-28,-1,13,2022-07-28 09:00:00-05:00,399.335,2022-07-28 09:48:00-05:00,400.76500000000004,400.72,-185.9,short: close 399.34 < lower 400.06,stop
2022-07-28,1,8,2022-07-28 10:30:00-05:00,403.89500000000004,2022-07-28 14:52:00-05:00,406.23499999999996,401.58,187.2,long: close 403.86 > upper 403.77,flatten
2022-07-29,1,10,2022-07-29 09:00:00-05:00,409.255,2022-07-29 14:52:00-05:00,412.75,407.40000000000003,349.5,long: close 409.18 > upper 408.64,flatten
2022-08-03,1,8,2022-08-03 09:00:00-05:00,411.52500000000003,2022-08-03 14:52:00-05:00,415.155,409.36,290.4,long: close 411.53 > upper 411.40,flatten
2022-08-08,1,9,2022-08-08 09:00:00-05:00,417.235,2022-08-08 10:38:00-05:00,415.135,415.18,-189.0,long: close 417.19 > upper 416.40,stop
2022-08-12,1,8,2022-08-12 10:30:00-05:00,423.46500000000003,2022-08-12 14:52:00-05:00,426.47499999999997,421.14,240.8,long: close 423.41 > upper 423.36,flatten
2022-08-16,1,7,2022-08-16 13:00:00-05:00,431.035,2022-08-16 13:46:00-05:00,428.295,428.34000000000003,-191.8,long: close 431.00 > upper 430.99,stop
2022-08-19,-1,7,2022-08-19 09:00:00-05:00,423.125,2022-08-19 14:52:00-05:00,422.505,425.68,43.4,short: close 423.17 < lower 423.85,flatten
2022-08-22,-1,5,2022-08-22 09:30:00-05:00,414.85499999999996,2022-08-22 14:52:00-05:00,413.445,418.48,70.5,short: close 414.90 < lower 415.98,flatten
2022-08-24,1,17,2022-08-24 10:30:00-05:00,414.485,2022-08-24 11:44:00-05:00,413.395,413.44,-185.3,long: close 414.44 > upper 413.28,stop
2022-08-25,1,10,2022-08-25 09:00:00-05:00,416.445,2022-08-25 14:52:00-05:00,418.29499999999996,414.54,185.0,long: close 416.40 > upper 416.34,flatten
2022-08-26,-1,15,2022-08-26 09:30:00-05:00,414.85499999999996,2022-08-26 14:52:00-05:00,406.03000000000003,416.02,1323.75,short: close 414.88 < lower 418.28,flatten
2022-08-30,-1,9,2022-08-30 09:30:00-05:00,400.005,2022-08-30 14:52:00-05:00,397.565,401.94,219.6,short: close 400.05 < lower 401.31,flatten
2022-09-01,-1,6,2022-09-01 10:00:00-05:00,390.28499999999997,2022-09-01 12:29:00-05:00,393.125,393.08,-170.4,short: close 390.34 < lower 391.22,stop
2022-09-02,-1,4,2022-09-02 12:30:00-05:00,393.4534,2022-09-02 14:52:00-05:00,391.33500000000004,397.83,84.74,short: close 393.49 < lower 393.97,flatten
2022-09-06,-1,10,2022-09-06 09:30:00-05:00,390.35499999999996,2022-09-06 09:40:00-05:00,392.26500000000004,392.22,-191.0,short: close 390.41 < lower 390.82,stop
2022-09-06,-1,6,2022-09-06 12:30:00-05:00,389.48499999999996,2022-09-06 14:52:00-05:00,390.46500000000003,392.52,-58.8,short: close 389.54 < lower 389.65,flatten
2022-09-07,1,16,2022-09-07 09:00:00-05:00,391.77500000000003,2022-09-07 14:52:00-05:00,398.005,390.66,996.8,long: close 391.73 > upper 391.73,flatten
2022-09-08,1,6,2022-09-08 10:00:00-05:00,399.95,2022-09-08 11:06:00-05:00,396.755,396.8,-191.7,long: close 399.90 > upper 399.69,stop
2022-09-09,1,8,2022-09-09 09:00:00-05:00,404.325,2022-09-09 14:52:00-05:00,406.59999999999997,402.08,182.0,long: close 404.27 > upper 403.81,flatten
2022-09-12,1,8,2022-09-12 09:00:00-05:00,411.065,2022-09-12 10:56:00-05:00,408.815,408.86,-180.0,long: close 411.01 > upper 409.87,stop
2022-09-13,-1,3,2022-09-13 10:00:00-05:00,398.385,2022-09-13 14:52:00-05:00,393.375,404.38,150.3,short: close 398.41 < lower 399.56,flatten
2022-09-16,-1,4,2022-09-16 09:00:00-05:00,382.495,2022-09-16 14:52:00-05:00,385.845,386.72,-134.0,short: close 382.61 < lower 382.92,flatten
2022-09-20,-1,3,2022-09-20 13:00:00-05:00,381.35999999999996,2022-09-20 14:52:00-05:00,384.52500000000003,386.31,-94.95,short: close 381.41 < lower 381.86,flatten
2022-09-22,-1,10,2022-09-22 09:00:00-05:00,374.905,2022-09-22 14:12:00-05:00,376.725,376.68,-182.0,short: close 374.93 < lower 375.21,stop
2022-09-23,-1,5,2022-09-23 09:00:00-05:00,367.755,2022-09-23 14:52:00-05:00,367.46500000000003,371.04,14.5,short: close 367.79 < lower 369.12,flatten
2022-09-26,1,8,2022-09-26 09:30:00-05:00,369.875,2022-09-26 10:06:00-05:00,367.41499999999996,367.46,-196.8,long: close 369.82 > upper 369.59,stop
2022-09-26,-1,6,2022-09-26 12:30:00-05:00,363.585,2022-09-26 14:52:00-05:00,365.52500000000003,366.7,-116.4,short: close 363.67 < lower 364.06,flatten
2022-09-27,-1,5,2022-09-27 11:30:00-05:00,362.175,2022-09-27 14:52:00-05:00,363.435,365.84000000000003,-63.0,short: close 362.19 < lower 362.51,flatten
2022-09-28,1,8,2022-09-28 09:30:00-05:00,366.475,2022-09-28 14:52:00-05:00,371.625,364.3,412.0,long: close 366.43 > upper 366.05,flatten
2022-09-29,-1,6,2022-09-29 09:00:00-05:00,363.145,2022-09-29 14:52:00-05:00,362.975,366.34000000000003,10.2,short: close 363.19 < lower 365.46,flatten
2022-09-30,1,8,2022-09-30 10:30:00-05:00,365.33500000000004,2022-09-30 10:50:00-05:00,362.97499999999997,363.02,-188.8,long: close 365.28 > upper 364.61,stop
2022-10-03,1,5,2022-10-03 09:30:00-05:00,364.425,2022-10-03 14:52:00-05:00,366.63,360.74,110.25,long: close 364.34 > upper 362.84,flatten
2022-10-04,1,4,2022-10-04 09:00:00-05:00,376.055,2022-10-04 14:52:00-05:00,377.32,371.72,50.6,long: close 376.00 > upper 373.85,flatten
2022-10-07,-1,5,2022-10-07 09:00:00-05:00,365.495,2022-10-07 14:52:00-05:00,363.21500000000003,369.14,114.0,short: close 365.53 < lower 367.46,flatten
2022-10-10,-1,7,2022-10-10 10:00:00-05:00,360.155,2022-10-10 14:52:00-05:00,360.76500000000004,362.90000000000003,-42.7,short: close 360.21 < lower 360.65,flatten
2022-10-11,-1,7,2022-10-11 09:00:00-05:00,356.54499999999996,2022-10-11 10:03:00-05:00,359.115,359.07,-179.9,short: close 356.59 < lower 356.64,stop
2022-10-13,1,3,2022-10-13 10:30:00-05:00,360.33500000000004,2022-10-13 14:52:00-05:00,366.395,354.34000000000003,181.8,long: close 360.28 > upper 359.02,flatten
2022-10-14,-1,5,2022-10-14 09:30:00-05:00,361.9178,2022-10-14 14:52:00-05:00,358.285,365.53000000000003,181.64,short: close 361.95 < lower 363.64,flatten
2022-10-17,1,4,2022-10-17 09:00:00-05:00,365.89500000000004,2022-10-17 14:52:00-05:00,367.215,361.06,52.8,long: close 365.87 > upper 365.69,flatten
2022-10-20,1,6,2022-10-20 09:30:00-05:00,372.235,2022-10-20 11:07:00-05:00,369.335,369.38,-174.0,long: close 372.14 > upper 371.13,stop
2022-10-21,1,10,2022-10-21 09:00:00-05:00,369.15500000000003,2022-10-21 09:28:00-05:00,367.275,367.32,-188.0,long: close 369.08 > upper 367.12,stop
2022-10-21,1,4,2022-10-21 11:00:00-05:00,370.075,2022-10-21 14:52:00-05:00,374.16499999999996,366.09000000000003,163.6,long: close 370.03 > upper 369.25,flatten
2022-10-25,1,10,2022-10-25 09:00:00-05:00,382.445,2022-10-25 14:52:00-05:00,384.81,380.53000000000003,236.5,long: close 382.37 > upper 380.72,flatten
2022-10-28,1,9,2022-10-28 09:00:00-05:00,382.615,2022-10-28 14:52:00-05:00,389.115,380.66,585.0,long: close 382.52 > upper 381.88,flatten
