day,side,notional,entry_ts,entry_s,exit_ts,exit_s,pnl,reason_out,costs,qty
2021-10-29,-1,60000,2021-10-29 14:00:00-05:00,0.00478,2021-10-29 14:52:00-05:00,0.00574,5.85,flatten,17.71,1
2021-11-02,-1,60000,2021-11-02 09:30:00-05:00,0.00286,2021-11-02 12:30:00-05:00,0.00129,98.24,reverted,17.57,1
2021-11-26,1,60000,2021-11-26 10:00:00-06:00,-0.00315,2021-11-26 13:30:00-06:00,-0.00132,108.11,reverted,17.54,1
2021-11-29,-1,60000,2021-11-29 09:30:00-06:00,0.00476,2021-11-29 14:52:00-06:00,0.00825,-176.4,flatten,17.42,1
2021-11-30,1,60000,2021-11-30 10:00:00-06:00,-0.00441,2021-11-30 14:52:00-06:00,0.0006,222.22,flatten,17.58,1
2021-12-01,1,60000,2021-12-01 09:30:00-06:00,-0.00305,2021-12-01 10:30:00-06:00,-0.00144,97.57,reverted,17.42,1
2021-12-02,1,60000,2021-12-02 09:30:00-06:00,-0.0039,2021-12-02 14:52:00-06:00,-0.00403,-2.55,flatten,17.75,1
2021-12-03,1,60000,2021-12-03 09:30:00-06:00,-0.00708,2021-12-03 14:52:00-06:00,-0.00829,-187.87,flatten,17.77,1
2021-12-06,1,60000,2021-12-06 10:00:00-06:00,-0.00489,2021-12-06 12:00:00-06:00,-0.00167,197.65,reverted,17.73,1
2021-12-09,1,51713,2021-12-09 13:00:00-06:00,-0.00641,2021-12-09 14:52:00-06:00,-0.00775,-33.33,flatten,14.9,1
2021-12-16,1,60000,2021-12-16 09:30:00-06:00,-0.00767,2021-12-16 10:30:00-06:00,-0.01216,-264.72,stop,17.23,1
2021-12-17,-1,60000,2021-12-17 09:30:00-06:00,0.00592,2021-12-17 14:52:00-06:00,0.00771,-120.51,flatten,17.69,1
2021-12-20,-1,60000,2021-12-20 09:30:00-06:00,0.00446,2021-12-20 12:00:00-06:00,0.00178,157.1,reverted,17.94,1
2021-12-21,1,60000,2021-12-21 09:30:00-06:00,-0.00499,2021-12-21 11:00:00-06:00,-0.0015,204.52,reverted,17.81,1
2021-12-27,-1,60000,2021-12-27 09:30:00-06:00,0.00401,2021-12-27 14:52:00-06:00,0.00181,128.29,flatten,17.05,1
2022-01-04,1,60000,2022-01-04 09:30:00-06:00,-0.00711,2022-01-04 10:00:00-06:00,-0.01388,-401.5,stop,16.97,1
2022-01-06,-1,45672,2022-01-06 10:00:00-06:00,0.00773,2022-01-06 14:52:00-06:00,0.00422,185.01,flatten,13.26,1
2022-01-07,1,47544,2022-01-07 10:00:00-06:00,-0.00721,2022-01-07 14:52:00-06:00,-0.00713,43.46,flatten,13.96,1
2022-01-11,-1,60000,2022-01-11 09:30:00-06:00,0.00493,2022-01-11 10:30:00-06:00,0.00895,-241.23,stop,17.63,1
2022-01-13,1,47579,2022-01-13 10:00:00-06:00,-0.007,2022-01-13 14:52:00-06:00,-0.01259,-224.62,flatten,13.82,1
2022-01-18,-1,60000,2022-01-18 09:30:00-06:00,0.00602,2022-01-18 10:30:00-06:00,0.00114,290.89,reverted,17.83,1
2022-01-19,-1,60000,2022-01-19 09:30:00-06:00,0.00504,2022-01-19 10:00:00-06:00,-3e-05,310.25,reverted,17.95,1
2022-01-27,1,60000,2022-01-27 10:00:00-06:00,-0.00467,2022-01-27 14:52:00-06:00,-0.00817,-163.74,flatten,18.84,1
2022-01-31,-1,60000,2022-01-31 09:30:00-06:00,0.00475,2022-01-31 14:52:00-06:00,0.00881,-157.38,flatten,18.53,1
2022-02-02,1,60000,2022-02-02 10:00:00-06:00,-0.00587,2022-02-02 13:30:00-06:00,-0.0093,-201.65,stop,18.07,1
2022-02-04,-1,60000,2022-02-04 12:30:00-06:00,0.00524,2022-02-04 14:52:00-06:00,0.00566,12.95,flatten,18.36,1
2022-02-08,-1,60000,2022-02-08 10:30:00-06:00,0.00495,2022-02-08 14:52:00-06:00,0.00529,-2.45,flatten,18.4,1
2022-02-11,1,60000,2022-02-11 09:30:00-06:00,-0.00431,2022-02-11 13:00:00-06:00,-0.0088,-257.99,stop,18.39,1
2022-02-14,-1,60000,2022-02-14 09:30:00-06:00,0.00675,2022-02-14 10:30:00-06:00,0.01086,-246.24,stop,18.85,1
2022-02-18,1,60000,2022-02-18 09:30:00-06:00,-0.00654,2022-02-18 14:52:00-06:00,-0.00702,-9.08,flatten,18.99,1
2022-02-22,-1,58633,2022-02-22 09:30:00-06:00,0.00789,2022-02-22 11:00:00-06:00,0.00071,417.44,reverted,18.59,1
2022-02-23,1,54669,2022-02-23 10:30:00-06:00,-0.00568,2022-02-23 14:52:00-06:00,-0.01043,-209.65,flatten,17.72,1
2022-02-24,-1,54625,2022-02-24 09:30:00-06:00,0.01166,2022-02-24 10:30:00-06:00,0.01555,-225.28,stop,18.2,1
2022-02-25,1,39045,2022-02-25 12:00:00-06:00,-0.00825,2022-02-25 14:52:00-06:00,-0.00534,69.69,flatten,12.38,1
2022-03-03,1,42355,2022-03-03 09:30:00-06:00,-0.00795,2022-03-03 14:52:00-06:00,-0.01135,-179.73,flatten,13.37,1
2022-03-08,-1,43177,2022-03-08 11:30:00-06:00,0.00704,2022-03-08 14:52:00-06:00,0.00576,50.77,flatten,14.15,1
2022-03-10,1,46882,2022-03-10 10:30:00-06:00,-0.00726,2022-03-10 14:52:00-06:00,-0.00518,107.56,flatten,15.48,1
2022-03-11,1,42220,2022-03-11 10:30:00-06:00,-0.01051,2022-03-11 14:52:00-06:00,-0.01135,-23.65,flatten,13.82,1
2022-03-16,-1,38900,2022-03-16 10:30:00-05:00,0.00773,2022-03-16 13:30:00-05:00,0.00172,231.37,reverted,12.47,1
2022-03-18,-1,53704,2022-03-18 09:30:00-05:00,0.00718,2022-03-18 14:52:00-05:00,0.01055,-140.12,flatten,16.88,1
2022-03-21,1,48520,2022-03-21 09:30:00-05:00,-0.00694,2022-03-21 10:30:00-05:00,0.00147,409.85,reverted,15.18,1
2022-03-22,-1,47177,2022-03-22 09:30:00-05:00,0.0074,2022-03-22 14:52:00-05:00,0.00975,-114.88,flatten,14.51,1
2022-04-04,-1,54503,2022-04-04 09:30:00-05:00,0.00622,2022-04-04 14:52:00-05:00,0.0099,-171.1,flatten,16.44,1
2022-04-05,1,51568,2022-04-05 09:30:00-05:00,-0.00746,2022-04-05 14:52:00-05:00,-0.00924,-75.05,flatten,15.59,1
2022-04-06,1,43724,2022-04-06 11:30:00-05:00,-0.00728,2022-04-06 14:52:00-05:00,-0.00628,79.66,flatten,13.57,1
2022-04-08,1,43482,2022-04-08 13:00:00-05:00,-0.00707,2022-04-08 14:52:00-05:00,-0.00837,-55.72,flatten,13.43,1
2022-04-12,1,48104,2022-04-12 13:30:00-05:00,-0.00836,2022-04-12 14:52:00-05:00,-0.00723,84.74,flatten,15.26,1
2022-04-13,-1,58905,2022-04-13 09:30:00-05:00,0.00577,2022-04-13 14:52:00-05:00,0.007,-102.48,flatten,18.6,1
2022-04-14,1,56594,2022-04-14 09:30:00-05:00,-0.00629,2022-04-14 14:52:00-05:00,-0.01059,-264.13,flatten,17.82,1
2022-04-19,-1,51596,2022-04-19 10:00:00-05:00,0.00632,2022-04-19 14:52:00-05:00,0.00748,-74.98,flatten,16.17,1
2022-04-20,1,48427,2022-04-20 09:30:00-05:00,-0.00753,2022-04-20 11:00:00-05:00,-0.01254,-243.28,stop,15.13,1
